_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room:confidence,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room:confidence_summary,which_of_these_furniture_types_are_depicted_in_the_image,which_of_these_furniture_types_are_depicted_in_the_image:confidence,which_of_these_furniture_types_are_depicted_in_the_image:confidence_summary,which_of_these_items_are_a_main_focus_in_the_image,which_of_these_items_are_a_main_focus_in_the_image:confidence,which_of_these_items_are_a_main_focus_in_the_image:confidence_summary,which_of_these_items_are_featured_prominently_in_the_image,which_of_these_items_are_featured_prominently_in_the_image:confidence,which_of_these_items_are_featured_prominently_in_the_image:confidence_summary,which_of_these_rooms_is_depicted_in_the_image,which_of_these_rooms_is_depicted_in_the_image:confidence,which_of_these_rooms_is_depicted_in_the_image:confidence_summary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,are_there_people_in_the_image,are_there_people_in_the_image_gold,are_there_people_in_the_image_gold_reason,are_there_people_in_the_imageconfidence,are_there_people_in_the_imageconfidence_summary,batch_num,can_you_clearly_see_the_persons__peoples_faces,can_you_clearly_see_the_persons__peoples_faces_gold,can_you_clearly_see_the_persons__peoples_faces_gold_reason,can_you_clearly_see_the_persons__peoples_facesconfidence,can_you_clearly_see_the_persons__peoples_facesconfidence_summary,cant_access,cant_access_gold,cant_accessconfidence,code,image_url,nil,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,orig_was_the_image_taken_in_a_photo_studio,orig_what_color_is_the_background,_indoor_location,_indoor_location_gold,_indoor_location_gold_reason,system_identifier,was_the_image_taken_in_a_photo_studio,was_the_image_taken_in_a_photo_studio_gold,was_the_image_taken_in_a_photo_studioconfidence,was_the_image_taken_in_a_photo_studioconfidence_summary,was_the_image_taken_indoors_or_outdoors,was_the_image_taken_indoors_or_outdoors_gold,was_the_image_taken_indoors_or_outdoorsconfidence,was_the_image_taken_indoors_or_outdoorsconfidence_summary,what_color_is_the_background,what_color_is_the_background_gold,what_color_is_the_backgroundconfidence,what_color_is_the_backgroundconfidence_summary,what_does_the_image_focus_on,what_does_the_image_focus_on_gold,what_does_the_image_focus_onconfidence,what_season_does_it_appear_to_be_in_the_image,what_season_does_it_appear_to_be_in_the_image_gold,what_season_does_it_appear_to_be_in_the_imageconfidence,what_season_does_it_appear_to_be_in_the_imageconfidence_summary,what_time_of_day_is_it_in_the_image,what_time_of_day_is_it_in_the_image_gold,what_time_of_day_is_it_in_the_imageconfidence,what_time_of_day_is_it_in_the_imageconfidence_summary,what_type_of_setting_does_the_image_take_place_in,what_type_of_setting_does_the_image_take_place_in_gold,what_type_of_setting_does_the_image_take_place_in_gold_reason,what_type_of_setting_does_the_image_take_place_inconfidence,which_of_the_following_colors_are_featured_prominently_in_the_color_scheme_of_the_room_gold,which_of_these_furniture_types_are_depicted_in_the_image_gold,which_of_these_items_are_a_main_focus_in_the_image_gold,which_of_these_items_are_featured_prominently_in_the_image_gold,which_of_these_rooms_is_depicted_in_the_image_gold,Keywords
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/a/9/c/TRU1477670.jpg,,FALSE,3/10/17 22:55,3,1177861763,finalized,,,,,,TRU1477670,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030949,FALSE,finalized,3,3/28/17 20:04,white,0.6698,"""white"": 0.67
"""": 0.33
",,0.6581,""""": 0.658
",furniture,0.6581,"""furniture"": 0.658
""windows"": 0.342
""decor"": 0.342
",,0,,hallway,0.6698,"""hallway"": 0.67
""entranceway"": 0.33
",FALSE,3/22/17 16:31,3,1178726075,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/3/d/3/TRU1477671.jpg,,FALSE,3/10/17 22:56,3,1177861764,finalized,,,,,,TRU1477671,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||furniture||hallway|||interiors|

1192030950,FALSE,finalized,3,3/28/17 20:01,white,1,"""white"": 1.0
",chair,1,"""chair"": 1.0
",furniture,1,"""furniture"": 1.0
""floor"": 0.38
""windows"": 0.38
",,,,bedroom,0.6779,"""living_room"": 0.322
""bedroom"": 0.678
",FALSE,3/22/17 16:35,3,1178726076,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/b/2/a/TRU1477672.jpg,,FALSE,3/10/17 22:59,3,1177861765,finalized,,,,,,TRU1477672,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|chair|furniture||bedroom|||interiors|

1192030951,FALSE,finalized,3,3/28/17 20:12,white,1,"""white"": 1.0
""brown"": 0.326
",table,0.6989,"""chair"": 0.627
""couch"": 0.373
""table"": 0.699
""bed"": 0.326
""shelving"": 0.326
",furniture,1,"""furniture"": 1.0
""floor"": 0.326
""walls"": 0.326
""windows"": 0.326
",,,,bedroom,0.6989,""""": 0.301
""bedroom"": 0.699
",FALSE,3/22/17 16:31,3,1178726077,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/6/3/e/TRU1477673.jpg,,FALSE,3/10/17 23:02,3,1177861766,finalized,,,,,,TRU1477673,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||bedroom|||interiors|

1192030952,FALSE,finalized,3,3/28/17 19:54,white,1,"""white"": 1.0
",,0,,decor,0.6733,"""walls"": 0.317
""decor"": 0.673
""furniture"": 0.327
",painting,0.6733,"""painting"": 0.673
",,1,""""": 1.0
",FALSE,3/22/17 16:29,3,1178726078,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/d/e/1/TRU1477674.jpg,,FALSE,3/10/17 22:45,3,1177861767,finalized,,,,,,TRU1477674,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||decor|painting||||interiors|

1192030953,FALSE,finalized,3,3/28/17 20:01,brown,0.6527,""""": 0.347
""brown"": 0.653
",bed,1,"""bed"": 1.0
",furniture,1,"""furniture"": 1.0
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:31,3,1178726079,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/8/e/f/f/TRU1477675.jpg,,FALSE,3/10/17 22:59,3,1177861768,finalized,,,,,,TRU1477675,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|bed|furniture||bedroom|||interiors|

1192030954,FALSE,finalized,3,3/28/17 19:44,white,0.6747,"""white"": 0.675
"""": 0.325
",couch,0.6747,"""couch"": 0.675
",furniture,0.6747,"""furniture"": 0.675
""decor"": 0.325
""floor"": 0.358
",,0,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 16:33,3,1178726082,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/8/c/a/TRU1477678.jpg,,FALSE,3/10/17 23:02,3,1177861771,finalized,,,,,,TRU1477678,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|couch|furniture||living_room|||interiors|

1192030955,FALSE,finalized,3,3/28/17 19:59,white,1,"""brown"": 0.326
""green"": 0.67
""white"": 1.0
",bed,1,"""bed"": 1.0
",furniture,1,"""furniture"": 1.0
""floor"": 0.326
""windows"": 0.33
""lighting"": 0.344
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 17:03,3,1178726084,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/f/3/c/TRU1477680.jpg,,FALSE,3/10/17 22:40,3,1177861773,finalized,,,,,,TRU1477680,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030956,FALSE,finalized,3,3/28/17 19:47,white,0.3462,""""": 0.308
"""": 0.346
""white"": 0.346
",chair,0.6923,"""chair"": 0.692
",furniture,0.6923,"""decor"": 0.654
""furniture"": 0.692
""walls"": 0.346
",,0,,living_room,0.6538,"""living_room"": 0.654
""hallway"": 0.346
",FALSE,3/22/17 16:28,3,1178726085,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/a/c/c/TRU1477682.jpg,,FALSE,3/10/17 22:54,3,1177861775,finalized,,,,,,TRU1477682,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|chair|furniture||living_room|||interiors|

1192030957,FALSE,finalized,3,3/28/17 19:57,white,1,"""white"": 1.0
""brown"": 0.363
",couch,0.3634,"""chair"": 0.311
""couch"": 0.363
",furniture,0.6749,"""windows"": 0.325
""furniture"": 0.675
""decor"": 0.311
""floor"": 0.363
""walls"": 0.363
",,0,,entranceway,0.6366,"""entranceway"": 0.637
""living_room"": 0.363
",FALSE,3/22/17 16:34,3,1178726086,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/3/5/b/TRU1477683.jpg,,FALSE,3/10/17 22:53,3,1177861776,finalized,,,,,,TRU1477683,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|couch|furniture||entranceway|||interiors|

1192030958,FALSE,finalized,3,3/28/17 19:51,brown,0.3515,""""": 0.3
""white"": 0.349
""brown"": 0.352
",shelving,0.7002,"""shelving"": 0.7
",furniture,0.7002,""""": 0.3
""furniture"": 0.7
""decor"": 0.352
",,0,,living_room,0.7002,""""": 0.651
""living_room"": 0.7
",FALSE,3/22/17 16:31,3,1178726087,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/9/e/d/TRU1477684.jpg,,FALSE,3/10/17 22:58,3,1177861777,finalized,,,,,,TRU1477684,,,,,,,,,,,,,interiors,,0.6666,,,,,,,,,,,,,,,,,,brown|shelving|furniture||living_room|||interiors|

1192030959,FALSE,finalized,3,3/28/17 19:44,white,1,"""white"": 1.0
",,0,,appliances,0.6854,"""appliances"": 0.685
""furniture"": 0.668
",,,,kitchen,1,"""kitchen"": 1.0
",FALSE,3/22/17 16:34,3,1178726088,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/d/9/4/TRU1477686.jpg,,FALSE,3/10/17 23:04,3,1177861779,finalized,,,,,,TRU1477686,,,,,,,,,,,,,interiors,,0.668,,,,,,,,,,,,,,,,,,white||appliances||kitchen|||interiors|

1192030960,FALSE,finalized,3,3/28/17 20:02,,0.6912,""""": 0.691
""brown"": 0.309
",table,1,"""couch"": 1.0
""table"": 1.0
""chair"": 0.655
",furniture,1,"""furniture"": 1.0
",,,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 17:02,3,1178726089,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/a/d/2/TRU1477687.jpg,,FALSE,3/10/17 22:57,3,1177861780,finalized,,,,,,TRU1477687,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,|table|furniture||living_room|||interiors|

1192030961,FALSE,finalized,3,3/28/17 19:54,white,1,"""white"": 1.0
",bed,1,"""bed"": 1.0
""shelving"": 0.351
",furniture,1,"""furniture"": 1.0
""decor"": 0.663
""windows"": 0.351
",,0,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:26,3,1178726090,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/0/6/2/TRU1477688.jpg,,FALSE,3/10/17 22:44,3,1177861781,finalized,,,,,,TRU1477688,,,,,,,,,,,,,interiors,,0.6891,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192030962,FALSE,finalized,3,3/28/17 19:53,white,0.69,"""yellow"": 0.31
""white"": 0.69
""brown"": 0.36
",couch,0.69,"""couch"": 0.69
""chair"": 0.69
""table"": 0.36
",furniture,0.69,"""walls"": 0.64
""furniture"": 0.69
""floor"": 0.33
""decor"": 0.36
",,0,,living_room,0.69,"""dining_area"": 0.31
""living_room"": 0.69
",FALSE,3/22/17 16:23,3,1178726091,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/e/e/3/TRU1477689.jpg,,FALSE,3/10/17 22:40,3,1177861782,finalized,,,,,,TRU1477689,,,,,,,,,,,,,interiors,,0.7239,,,,,,,,,,,,,,,,,,white|couch|furniture||living_room|||interiors|

1192030963,FALSE,finalized,3,3/28/17 19:43,white,1,"""white"": 1.0
",table,0.659,"""table"": 0.659
""chair"": 0.338
",furniture,0.659,"""furniture"": 0.659
""floor"": 0.341
""walls"": 0.341
""lighting"": 0.341
",,,,dining_area,1,"""dining_area"": 1.0
""kitchen"": 0.341
",FALSE,3/22/17 16:30,3,1178726092,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/2/a/e/TRU1477694.jpg,,FALSE,3/10/17 23:01,3,1177861787,finalized,,,,,,TRU1477694,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||dining_area|||interiors|

1192030964,FALSE,finalized,3,3/28/17 19:50,white,1,"""white"": 1.0
",,,,windows,0.6607,"""floor"": 0.339
""walls"": 0.661
""windows"": 0.661
""lighting"": 0.339
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:30,3,1178726094,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/6/3/7/TRU1477697.jpg,,FALSE,3/10/17 22:44,3,1177861790,finalized,,,,,,TRU1477697,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||windows||bathroom|||interiors|

1192030965,FALSE,finalized,3,3/28/17 19:58,white,0.6868,"""blue"": 0.322
""white"": 0.687
""gray"": 0.678
""black"": 0.365
""pink"": 0.365
""red"": 0.365
",table,0.6785,"""shelving"": 0.322
""table"": 0.678
""chair"": 0.365
",furniture,1,"""furniture"": 1.0
""decor"": 1.0
""floor"": 0.365
",,0,,,0.6347,""""": 0.635
""living_room"": 0.365
""home_office"": 0.365
",FALSE,3/22/17 16:35,3,1178726100,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/5/7/f/TRU1477703.jpg,,FALSE,3/10/17 23:01,3,1177861796,finalized,,,,,,TRU1477703,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture|||||interiors|

1192030966,FALSE,finalized,3,3/28/17 19:56,gray,0.6456,"""gray"": 0.646
"""": 0.354
",table,1,"""table"": 1.0
""chair"": 1.0
""shelving"": 1.0
",furniture,1,"""furniture"": 1.0
""floor"": 0.646
""walls"": 0.335
""decor"": 0.335
""windows"": 0.311
""lighting"": 0.311
",,0,,home_office,0.6456,"""home_office"": 0.646
""living_room"": 0.354
",FALSE,3/22/17 16:33,3,1178726101,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/5/8/2/TRU1477704.jpg,,FALSE,3/10/17 22:53,3,1177861797,finalized,,,,,,TRU1477704,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,gray|table|furniture||home_office|||interiors|

1192030967,FALSE,finalized,3,3/28/17 19:56,gray,0.6404,"""gray"": 0.64
"""": 0.36
",,0,,walls,0.6404,"""walls"": 0.64
""furniture"": 0.36
",,,,,1,""""": 1.0
",FALSE,3/22/17 16:30,3,1178726103,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/9/e/c/TRU1477706.jpg,,FALSE,3/10/17 23:00,3,1177861799,finalized,,,,,,TRU1477706,,,,,,,,,,,,,interiors,,0.6467,,,,,,,,,,,,,,,,,,gray||walls|||||interiors|

1192030968,FALSE,finalized,3,3/28/17 20:02,white,0.6522,"""white"": 0.652
""gray"": 0.348
""pink"": 0.348
",table,0.3478,"""table"": 0.348
",furniture,0.3478,"""furniture"": 0.348
""floor"": 0.348
""decor"": 0.348
""walls"": 0.304
",,0,,home_office,0.6957,"""home_office"": 0.696
"""": 0.304
",FALSE,3/22/17 16:35,3,1178726104,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/7/b/f/TRU1477707.jpg,,FALSE,3/10/17 22:46,3,1177861800,finalized,,,,,,TRU1477707,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||home_office|||interiors|

1192030969,FALSE,finalized,3,3/28/17 19:35,,0.6732,""""": 0.673
""brown"": 0.327
",,0,,,0.3401,"""decor"": 0.333
""furniture"": 0.327
"""": 0.34
",,0,,home_office,0.6599,"""home_office"": 0.66
""living_room"": 0.327
"""": 0.34
",FALSE,3/22/17 16:37,3,1178726105,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/1/4/5/TRU1477708.jpg,,FALSE,3/10/17 22:46,3,1177861801,finalized,,,,,,TRU1477708,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,||||home_office|||interiors|

1192030970,FALSE,finalized,3,3/28/17 19:54,white,1,"""white"": 1.0
",,0,,walls,0.6243,"""floor"": 0.29
""walls"": 0.624
""furniture"": 0.376
",,,,bathroom,1,"""bathroom"": 1.0
",FALSE,3/22/17 16:26,3,1178726107,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/5/6/9/TRU1477710.jpg,,FALSE,3/10/17 23:01,3,1177861804,finalized,,,,,,TRU1477710,,,,,,,,,,,,,interiors,,0.7239,,,,,,,,,,,,,,,,,,white||walls||bathroom|||interiors|

1192030972,FALSE,finalized,3,3/28/17 19:56,brown,1,"""brown"": 1.0
""black"": 0.347
""white"": 0.347
",table,1,"""bed"": 1.0
""table"": 1.0
""chair"": 0.318
"""": 0.318
""shelving"": 0.682
",furniture,1,"""furniture"": 1.0
""floor"": 0.347
""walls"": 0.347
""lighting"": 0.347
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:34,3,1178726108,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/b/d/5/TRU1477711.jpg,,FALSE,3/10/17 23:03,3,1177861805,finalized,,,,,,TRU1477711,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|table|furniture||bedroom|||interiors|

1192030973,FALSE,finalized,3,3/28/17 19:51,gray,0.6956,"""gray"": 0.696
""black"": 0.304
""white"": 0.674
""brown"": 0.369
",couch,1,"""couch"": 1.0
""table"": 0.369
""shelving"": 0.369
",furniture,1,"""furniture"": 1.0
""floor"": 0.304
""decor"": 0.369
",,0,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 16:38,3,1178726110,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/e/a/a/TRU1477713.jpg,,FALSE,3/10/17 22:42,3,1177861807,finalized,,,,,,TRU1477713,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,gray|couch|furniture||living_room|||interiors|

1192030974,FALSE,finalized,3,3/28/17 19:54,brown,0.6831,"""brown"": 0.683
""red"": 0.317
""white"": 0.317
",chair,1,"""table"": 0.667
""chair"": 1.0
""shelving"": 0.333
",furniture,1,"""furniture"": 1.0
""floor"": 0.317
""walls"": 0.317
",,,,home_office,0.6831,"""home_office"": 0.683
""living_room"": 0.317
",FALSE,3/22/17 16:36,3,1178726111,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/f/e/f/TRU1477714.jpg,,FALSE,3/10/17 22:56,3,1177861808,finalized,,,,,,TRU1477714,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|chair|furniture||home_office|||interiors|

1192030975,FALSE,finalized,3,3/28/17 19:51,brown,0.6745,"""white"": 0.672
""brown"": 0.675
""green"": 0.346
",table,1,"""table"": 1.0
""chair"": 0.672
",furniture,1,"""furniture"": 1.0
""decor"": 0.346
",,0,,dining_area,0.6745,"""kitchen"": 0.325
""dining_area"": 0.675
",FALSE,3/22/17 16:34,3,1178726115,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/9/d/6/TRU1477718.jpg,,FALSE,3/10/17 22:46,3,1177861812,finalized,,,,,,TRU1477718,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,brown|table|furniture||dining_area|||interiors|

1192030976,FALSE,finalized,3,3/28/17 20:03,white,1,"""white"": 1.0
",table,1,"""couch"": 1.0
""table"": 1.0
""chair"": 0.677
",furniture,1,"""furniture"": 1.0
""walls"": 0.343
",,,,living_room,1,"""living_room"": 1.0
",FALSE,3/22/17 17:07,3,1178726116,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/e/3/6/TRU1477719.jpg,,FALSE,3/10/17 22:46,3,1177861813,finalized,,,,,,TRU1477719,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||living_room|||interiors|

1192031127,FALSE,finalized,3,3/28/17 19:51,white,1,"""white"": 1.0
",table,0.6879,"""couch"": 0.312
""table"": 0.688
""chair"": 0.688
",furniture,1,"""furniture"": 1.0
""decor"": 0.312
",,0,,,0.6879,"""living_room"": 0.312
"""": 0.688
",FALSE,3/22/17 16:31,3,1178726119,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/5/4/1/TRU1477722.jpg,,FALSE,3/10/17 22:51,3,1177861816,finalized,,,,,,TRU1477722,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture|||||interiors|

1192031128,FALSE,finalized,3,3/28/17 19:41,white,0.6941,"""white"": 0.694
"""": 0.306
""blue"": 0.337
""green"": 0.337
",bed,1,"""bed"": 1.0
""couch"": 0.337
""table"": 0.337
",furniture,1,"""furniture"": 1.0
""walls"": 0.694
""floor"": 0.337
",,,,bedroom,1,"""bedroom"": 1.0
",FALSE,3/22/17 16:26,3,1178726121,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/6/0/f/TRU1477724.jpg,,FALSE,3/10/17 23:01,3,1177861818,finalized,,,,,,TRU1477724,,,,,,,,,,,,,interiors,,0.6707,,,,,,,,,,,,,,,,,,white|bed|furniture||bedroom|||interiors|

1192031129,FALSE,finalized,3,3/28/17 19:35,white,1,"""white"": 1.0
""brown"": 0.357
""green"": 0.357
",,0,,walls,0.6538,"""furniture"": 0.643
""walls"": 0.654
""floor"": 0.357
",,,,bedroom,0.7028,"""bedroom"": 0.703
""bathroom"": 0.297
",FALSE,3/22/17 16:38,3,1178726122,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/7/7/8/TRU1477725.jpg,,FALSE,3/10/17 23:19,3,1177861819,finalized,,,,,,TRU1477725,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||walls||bedroom|||interiors|

1192031130,FALSE,finalized,3,3/28/17 19:51,white,0.6608,"""white"": 0.661
""brown"": 0.363
""green"": 0.363
""black"": 0.339
",table,1,"""table"": 1.0
""chair"": 0.661
",furniture,1,"""furniture"": 1.0
",,,,living_room,0.6608,"""living_room"": 0.661
""home_office"": 0.339
",FALSE,3/22/17 16:35,3,1178726123,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/0/0/3/d/TRU1477726.jpg,,FALSE,3/10/17 22:52,3,1177861820,finalized,,,,,,TRU1477726,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white|table|furniture||living_room|||interiors|

1192031131,FALSE,finalized,3,3/28/17 19:59,green,0.7031,""""": 0.66
""green"": 0.703
""white"": 0.363
"""": 0.363
",,0,,walls,1,"""walls"": 1.0
""furniture"": 0.363
"""": 0.363
"""": 0.363
",,,,,0.7031,"""living_room"": 0.66
"""": 0.703
"""": 0.363
",FALSE,3/22/17 16:31,3,1178726124,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/8/8/8/TRU1477727.jpg,,FALSE,3/10/17 22:52,3,1177861821,finalized,,,,,,TRU1477727,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,green||walls|||||interiors|

1192031132,FALSE,finalized,3,3/28/17 20:00,black,0.6864,"""white"": 0.63
""black"": 0.686
""red"": 0.37
",couch,0.6864,"""couch"": 0.686
",furniture,0.6864,"""walls"": 0.63
""furniture"": 0.686
""decor"": 0.37
",,0,,living_room,0.3696,"""outdoor_space"": 0.314
""living_room"": 0.37
""hallway"": 0.317
",FALSE,3/22/17 16:26,3,1178726125,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/0/7/c/TRU1477728.jpg,,FALSE,3/10/17 22:44,3,1177861822,finalized,,,,,,TRU1477728,,,,,,,,,,,,,interiors,,0.6875,,,,,,,,,,,,,,,,,,black|couch|furniture||living_room|||interiors|

1192031133,FALSE,finalized,3,3/28/17 19:51,white,0.649,"""white"": 0.649
"""": 0.351
""brown"": 0.333
",,0,,walls,0.649,"""walls"": 0.649
"""": 0.351
""furniture"": 0.333
""lighting"": 0.333
",,,,,1,""""": 1.0
""outdoor_space"": 0.333
",FALSE,3/22/17 16:35,3,1178726127,finalized,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/1/5/c/TRU1477730.jpg,,FALSE,3/10/17 22:50,3,1177861824,finalized,,,,,,TRU1477730,,,,,,,,,,,,,interiors,,1,,,,,,,,,,,,,,,,,,white||walls|||||interiors|

1192031134,FALSE,finalized,3,3/28/17 19:54,white,0.3586,"""brown"": 0.3
""white"": 0.359
"""": 0.359
"""": 0.342
",,0,,windows,0.7001,"""furniture"": 0.641
""windows"": 0.7
""floor"": 0.342
""walls"": 0.342
",,,,dining_area,1,"""dining_area"": 1.0
